Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1,19.0,1,14.0,3.0,3,1,2,0,16.0,0.0,1.0,0.0,125.87,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,9.0,3,23.0,2.0,4,4,3,0,16.0,1.0,1.0,3.0,155.07,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,14.0,3,14.0,2.0,3,4,6,0,21.0,1.0,1.0,4.0,143.93,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,15.0,1,12.0,2.0,3,5,10,0,13.0,3.0,2.0,7.0,233.48000000000002,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,4.0,3,16.0,2.0,3,1,3,1,11.0,0.0,1.0,4.0,165.83,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,7.0,3,9.0,3.0,4,1,4,1,12.0,0.0,1.0,1.0,181.03,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,4.0,1,10.0,3.0,1,3,9,0,12.0,2.0,2.0,2.0,139.78,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0.0,1,14.0,3.0,1,1,1,0,18.0,2.0,7.0,7.0,125.44,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,18.0,1,6.0,2.0,3,3,5,0,12.0,1.0,1.0,3.0,153.99,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,6.0,3,16.0,2.0,3,3,2,0,14.0,0.0,1.0,9.0,154.87,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1.0,3,6.0,2.0,4,1,2,1,12.0,0.0,1.0,7.0,168.34,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0.0,3,30.0,2.0,1,5,2,0,17.0,1.0,1.0,0.0,110.91,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,12.0,3,27.0,2.0,5,3,7,0,19.0,0.0,1.0,2.0,157.36,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,9.0,1,8.0,2.0,3,4,2,0,11.0,1.0,1.0,2.0,122.25999999999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,7.0,1,28.0,2.0,4,1,2,1,15.0,3.0,6.0,11.0,157.47,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,0.0,3,19.0,2.0,3,3,4,1,11.0,2.0,2.0,2.0,198.54,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,20.0,1,20.0,3.0,3,4,9,0,18.0,0.0,1.0,7.0,154.67,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,29.0,3,17.0,2.0,4,5,5,0,16.0,0.0,1.0,0.0,153.8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,12.0,1,15.0,2.0,3,5,2,0,25.0,4.0,7.0,9.0,151.51,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,9.0,1,14.0,2.0,4,4,2,1,16.0,1.0,1.0,7.0,121.33000000000001,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,30.0,3,27.0,3.0,3,1,5,1,13.0,1.0,1.0,0.0,278.75,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.0,1,14.0,2.0,1,3,4,1,14.0,0.0,1.0,3.0,124.32,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,11.0,1,15.0,3.0,3,1,3,0,19.0,1.0,1.0,3.0,147.71,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,22.0,1,8.0,2.0,3,1,4,0,15.0,1.0,4.0,3.0,291.61,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,15.0,3,18.0,3.0,3,1,4,1,12.0,0.0,1.0,0.0,150.87,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0.0,2,28.0,3.0,4,4,2,0,12.0,1.0,1.0,0.0,128.63,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0,8.0,3,24.0,3.0,3,5,1,0,16.0,0.0,1.0,4.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,9.0,1,22.0,2.0,3,3,2,0,14.0,0.0,1.0,4.0,121.44,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,4.0,1,9.0,3.0,3,5,2,1,13.0,0.0,2.0,3.0,130.65,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,9.0,1,15.0,3.0,1,4,2,0,22.0,1.0,1.0,2.0,128.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,7.0,3,6.0,2.0,3,1,2,0,21.0,1.0,2.0,1.0,198.88,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
0,7.0,3,19.0,2.0,3,3,2,0,18.0,1.0,1.0,1.0,186.28,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.0,1,6.0,3.0,3,5,1,0,13.0,3.0,7.0,6.0,128.67,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,2.0,1,6.0,2.0,3,5,1,0,12.0,1.0,1.0,2.0,153.73,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,5.0,1,21.0,2.0,3,1,6,0,18.0,0.0,1.0,2.0,166.67,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,4.0,1,6.0,2.0,5,5,2,0,21.0,1.0,8.0,7.0,150.03,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0.0,1,14.0,2.0,4,1,6,0,12.0,0.0,1.0,3.0,123.66999999999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,11.0,3,6.0,3.0,4,5,5,0,14.0,0.0,1.0,0.0,128.58,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,8.0,3,13.0,2.0,3,1,2,1,11.0,1.0,1.0,9.0,152.04,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.0,3,15.0,2.0,3,1,2,0,14.0,0.0,1.0,7.0,141.05,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,5.0,1,11.0,2.0,4,1,9,0,24.0,0.0,1.0,0.0,196.79,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0.0,3,32.0,3.0,3,1,2,1,11.0,0.0,1.0,8.0,156.17,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,16.0,3,30.0,3.0,3,5,7,1,13.0,2.0,2.0,2.0,204.48,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,27.0,1,15.0,3.0,3,3,4,0,11.0,0.0,2.0,3.0,128.97,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,6.0,1,13.0,2.0,3,3,2,0,20.0,2.0,2.0,8.0,159.68,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,16.0,1,17.0,1.0,3,3,2,0,17.0,1.0,1.0,9.0,175.1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
0,11.0,2,6.0,3.0,3,4,1,1,11.0,1.0,1.0,2.0,129.91,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,28.0,2,32.0,3.0,1,4,5,1,15.0,1.0,1.0,4.0,296.36,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
0,4.0,1,8.0,2.0,5,1,2,1,11.0,1.0,1.0,0.0,111.28999999999999,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,12.0,3,21.0,3.0,3,5,1,0,12.0,4.0,2.0,10.0,233.41000000000003,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,15.0,1,29.0,2.0,4,3,2,0,12.0,2.0,3.0,7.0,143.32,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,4.0,1,16.0,2.0,3,3,5,0,20.0,3.0,4.0,3.0,210.31,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,27.0,1,16.0,3.0,3,5,7,1,19.0,0.0,1.0,4.0,144.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.0,1,6.0,2.0,4,3,2,0,12.0,1.0,1.0,2.0,146.17,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.0,1,14.0,3.0,3,1,2,0,13.0,1.0,1.0,4.0,126.47,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,13.0,1,17.0,3.0,3,3,2,0,11.0,2.0,9.0,4.0,163.23,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,13.0,3,8.0,3.0,3,4,4,0,14.0,1.0,5.0,10.0,156.77,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,9.0,2,8.0,2.0,3,4,5,0,14.0,0.0,1.0,2.0,121.87,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0,3.0,1,6.0,3.0,3,4,2,0,13.0,0.0,1.0,7.0,137.48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0.0,1,8.0,2.0,3,3,7,1,19.0,0.0,1.0,2.0,139.77,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,20.0,1,31.0,2.0,3,3,3,0,23.0,1.0,12.0,11.0,186.33,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,9.0,1,6.0,2.0,4,3,2,0,12.0,0.0,1.0,0.0,120.08000000000001,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,11.0,3,6.0,2.0,3,4,1,0,15.0,4.0,5.0,8.0,144.4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,4.0,3,8.0,3.0,3,3,1,0,19.0,1.0,1.0,2.0,130.67,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,11.0,1,12.0,3.0,4,3,3,0,11.0,2.0,7.0,7.0,153.21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,15.0,1,24.0,2.0,3,5,7,1,17.0,0.0,1.0,2.0,154.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,14.0,1,6.0,3.0,3,1,4,0,22.0,0.0,1.0,0.0,127.82,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,20.0,1,6.0,3.0,3,4,1,0,18.0,0.0,5.0,3.0,219.57,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,8.0,1,17.0,2.0,3,3,8,1,11.0,0.0,2.0,2.0,126.6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0.0,1,6.0,3.0,3,3,1,0,12.0,0.0,1.0,2.0,133.75,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,8.0,1,15.0,2.0,3,3,2,0,19.0,0.0,1.0,8.0,150.98,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,6.0,1,21.0,3.0,3,1,1,1,13.0,5.0,8.0,1.0,12.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,5.0,1,35.0,3.0,4,4,2,0,13.0,3.0,4.0,1.0,128.37,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,13.0,1,14.0,2.0,3,1,9,0,19.0,0.0,1.0,0.0,124.06,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,9.0,3,6.0,3.0,4,4,1,0,14.0,0.0,2.0,2.0,122.69,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,12.0,1,30.0,2.0,3,1,8,0,13.0,1.0,1.0,7.0,141.08,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,11.0,1,16.0,2.0,5,3,4,0,12.0,1.0,2.0,11.0,232.06,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,5.0,3,6.0,2.0,3,1,2,0,19.0,3.0,5.0,7.0,204.22,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,10.0,1,16.0,2.0,1,1,2,1,25.0,0.0,2.0,8.0,237.44,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.0,3,14.0,2.0,3,3,1,1,22.0,1.0,1.0,4.0,149.07,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0,25.0,3,126.0,2.0,3,1,3,0,15.0,1.0,1.0,0.0,134.82,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,17.0,1,14.0,2.0,3,1,7,1,12.0,0.0,1.0,2.0,124.36000000000001,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0.0,3,14.0,2.0,3,5,2,1,11.0,1.0,1.0,2.0,123.80000000000001,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,12.0,1,15.0,2.0,3,1,3,0,15.0,0.0,1.0,3.0,294.31,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1,9.0,3,15.0,2.0,3,5,2,0,19.0,1.0,1.0,0.0,117.9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,9.0,3,9.0,3.0,4,1,1,0,19.0,3.0,3.0,4.0,176.44,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,9.0,1,10.0,3.0,3,4,8,0,13.0,1.0,1.0,2.0,151.31,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,29.0,1,6.0,2.0,3,3,2,0,21.0,0.0,1.0,9.0,163.06,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0.0,1,6.0,2.0,3,1,10,1,14.0,2.0,2.0,2.0,147.87,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,15.0,1,8.0,2.0,3,3,6,0,11.0,1.0,4.0,14.0,288.8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1,19.0,1,14.0,3.0,3,3,9,0,11.0,6.0,9.0,8.0,123.38999999999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,14.0,1,34.0,2.0,4,4,1,0,23.0,1.0,2.0,10.0,235.7,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,7.0,3,34.0,3.0,4,3,2,0,21.0,1.0,1.0,7.0,167.12,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,9.0,3,21.0,2.0,5,1,2,0,24.0,4.0,11.0,11.0,154.06,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,14.0,3,9.0,2.0,4,4,3,0,11.0,0.0,1.0,4.0,189.38,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,5.0,1,14.0,3.0,3,5,2,0,14.0,1.0,1.0,2.0,124.38999999999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,8.0,2,32.0,2.0,3,1,2,1,16.0,1.0,1.0,7.0,188.37,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,11.0,3,16.0,3.0,3,1,2,0,11.0,0.0,1.0,9.0,153.43,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,13.0,3,6.0,3.0,3,3,8,0,12.0,1.0,1.0,1.0,167.28,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,9.0,3,17.0,3.0,4,1,5,0,13.0,1.0,1.0,0.0,166.52,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,18.0,3,26.0,2.0,3,3,9,0,15.0,1.0,1.0,1.0,148.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,13.0,1,8.0,3.0,4,3,3,0,14.0,0.0,2.0,2.0,128.09,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,8.0,1,24.0,3.0,3,3,2,1,14.0,1.0,1.0,2.0,156.89,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,9.0,1,8.0,3.0,3,3,3,0,14.0,1.0,1.0,2.0,120.00999999999999,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,8.0,1,6.0,3.0,5,1,2,0,12.0,0.0,1.0,1.0,129.77,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,2.0,1,19.0,2.0,4,4,5,1,13.0,1.0,1.0,3.0,140.25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,2.0,1,34.0,3.0,4,5,2,0,14.0,0.0,1.0,4.0,137.85,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,13.0,3,34.0,2.0,4,5,5,1,13.0,0.0,2.0,0.0,208.54000000000002,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
0,12.0,3,30.0,2.0,4,1,1,0,11.0,1.0,9.0,3.0,220.31,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,4.0,1,11.0,3.0,3,5,1,0,19.0,0.0,1.0,7.0,199.36,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.0,3,11.0,3.0,4,3,1,0,18.0,0.0,1.0,0.0,129.66,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,9.0,1,14.0,2.0,1,1,5,0,17.0,0.0,1.0,3.0,125.71000000000001,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,12.0,1,12.0,2.0,4,5,5,0,15.0,1.0,1.0,7.0,199.91,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0.0,1,10.0,2.0,1,4,2,1,20.0,1.0,1.0,3.0,161.42,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,22.0,3,8.0,3.0,4,4,3,0,14.0,1.0,1.0,8.0,153.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,7.0,1,14.0,2.0,1,3,3,0,12.0,0.0,1.0,2.0,144.04,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,4.0,3,6.0,3.0,3,1,9,1,11.0,0.0,1.0,5.0,159.93,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,22.0,1,14.0,3.0,4,4,2,0,23.0,0.0,1.0,7.0,151.3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,9.0,1,8.0,3.0,4,3,7,1,15.0,0.0,1.0,0.0,120.9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,6.0,1,9.0,3.0,3,3,2,1,11.0,2.0,3.0,0.0,129.09,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0.0,1,8.0,2.0,3,4,10,0,12.0,1.0,2.0,2.0,134.68,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,5.0,1,8.0,3.0,3,1,1,0,13.0,1.0,3.0,6.0,130.68,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,30.0,1,9.0,3.0,1,5,5,1,20.0,0.0,1.0,0.0,126.69999999999999,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,3.0,1,30.0,3.0,3,3,2,0,22.0,1.0,1.0,0.0,126.93,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,11.0,1,29.0,2.0,4,3,1,0,21.0,1.0,1.0,8.0,195.26,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,9.0,1,33.0,3.0,3,3,7,0,13.0,0.0,7.0,7.0,152.37,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,8.0,1,14.0,2.0,1,4,1,0,13.0,1.0,1.0,3.0,124.25999999999999,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,2.0,1,21.0,2.0,4,3,1,1,12.0,1.0,1.0,8.0,141.93,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,4.0,1,32.0,3.0,3,3,2,0,17.0,3.0,4.0,3.0,129.11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,7.0,1,25.0,3.0,3,1,1,0,11.0,0.0,1.0,2.0,126.61000000000001,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,9.0,1,30.0,2.0,4,3,6,1,14.0,0.0,1.0,3.0,120.28,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,2.0,1,27.0,2.0,1,5,2,0,11.0,6.0,8.0,8.0,199.8,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,5.0,1,11.0,3.0,1,4,1,1,12.0,1.0,1.0,5.0,132.98,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0.0,1,22.0,3.0,1,1,2,1,13.0,0.0,1.0,0.0,129.35,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,26.0,3,8.0,3.0,4,1,3,0,16.0,0.0,2.0,7.0,254.26999999999998,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,11.0,1,8.0,2.0,3,1,6,1,11.0,0.0,1.0,2.0,139.44,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0.0,1,17.0,3.0,1,3,1,0,18.0,0.0,1.0,3.0,140.11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1,0.0,3,15.0,2.0,4,5,8,0,23.0,0.0,1.0,3.0,134.07,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,7.0,1,13.0,2.0,3,4,1,0,11.0,0.0,2.0,3.0,219.94,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,9.0,1,21.0,3.0,3,1,2,0,14.0,1.0,1.0,0.0,112.32,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0.0,1,12.0,3.0,3,5,3,0,11.0,0.0,1.0,3.0,129.6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,26.0,1,11.0,2.0,3,3,5,0,11.0,1.0,4.0,8.0,290.94,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1,0.0,1,22.0,3.0,5,5,2,1,22.0,0.0,6.0,7.0,139.19,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,15.0,3,14.0,2.0,3,4,1,0,11.0,2.0,4.0,2.0,168.25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,17.0,1,13.0,2.0,4,1,4,0,14.0,0.0,5.0,17.0,202.48,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,19.0,3,8.0,2.0,3,5,4,0,12.0,1.0,2.0,1.0,289.47,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,6.0,1,14.0,3.0,3,1,5,0,11.0,0.0,1.0,0.0,124.96000000000001,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,17.0,1,16.0,2.0,3,1,3,1,13.0,0.0,1.0,3.0,164.65,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,9.0,1,15.0,2.0,4,3,2,0,13.0,0.0,1.0,8.0,122.06,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,9.0,3,11.0,2.0,3,1,4,0,14.0,0.0,1.0,0.0,120.86000000000001,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,9.0,1,6.0,3.0,3,1,3,1,16.0,0.0,2.0,0.0,122.93,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,16.0,1,14.0,3.0,1,3,2,0,12.0,1.0,1.0,4.0,126.44999999999999,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,13.0,3,9.0,3.0,4,3,2,1,14.0,1.0,1.0,2.0,126.83000000000001,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,9.0,3,8.0,3.0,3,1,2,0,13.0,2.0,2.0,2.0,120.13999999999999,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,9.0,1,11.0,2.0,4,5,10,1,14.0,1.0,1.0,0.0,134.19,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,6.0,3,6.0,2.0,1,5,3,0,19.0,0.0,1.0,3.0,153.76,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
